timestamp,username,user_id,ip_address,auth_result,session_id,user_agent,session_duration,response_time,request_size,response_size,attempt_count_for_username,attempt_count_from_ip,time_since_last_attempt,session_reused_flag,password_correct_flag,is_bruteforce_candidate,is_anomalous,failure_reason,event_id,notes
2025-10-31 18:28:02.722311,user_5,usr17,10.0.1.1,success,sess_2392,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,3476,0.41321858581955795,68,1763,112,112,16,0,1,1,1,,evt_558,
2025-10-31 18:28:07.126406,user_7,usr12,192.168.1.137,success,sess_9224,Browser_1,2702,1.5711200798444809,68,1185,51,51,55,0,1,0,0,,evt_559,
2025-10-31 18:28:08.495970,user_4,usr06,10.0.1.1,failure,sess_3160,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0.9924649239901685,72,1433,97,97,24,0,0,1,1,bad_password,evt_560,
2025-10-31 18:28:12.575724,user_4,usr06,10.0.1.1,success,sess_8110,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1026,0.7693198325358162,67,1325,108,108,23,0,1,1,1,,evt_561,
2025-10-31 18:28:12.838784,admin,usr08,10.0.1.3,failure,sess_6718,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0.8253725114831139,73,1205,163,163,38,0,0,1,1,bad_password,evt_562,
2025-10-31 18:28:21.030193,user_3,usr01,10.0.1.1,success,sess_2529,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,4554,1.9638431169780408,67,1391,159,159,24,0,1,1,1,,evt_563,
2025-10-31 18:28:26.166965,b7ee295dbbb7ad33,usr18,5ab4238564ae43fa,failure,sess_5496,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0.17207736052068698,67,834,199,199,52,0,0,1,1,bad_password,evt_564,
2025-10-31 18:28:36.298063,user_6,usr06,192.168.1.173,success,norm_sess_4074,Browser_1,1187,0.4224639431508538,70,1182,1,7,462,0,1,0,0,,evt_565,
2025-10-31 18:28:43.444309,admin,usr16,10.0.1.7,success,sess_1492,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,4360,1.514725163171003,68,1507,100,100,38,0,1,1,1,,evt_566,
2025-10-31 18:28:46.730414,user_7,usr12,10.0.1.1,failure,sess_3348,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0.6681908294112832,70,1826,82,82,6,0,0,1,1,bad_password,evt_567,
2025-10-31 18:28:47.297354,user_5,usr05,192.168.1.110,success,norm_sess_2696,Browser_1,540,0.5473861985210053,66,1363,1,2,979,0,1,0,0,,evt_568,
2025-10-31 18:28:56.677817,admin,usr02,10.0.1.16,success,,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,2220,1.5425157605042423,71,1653,90,90,35,0,1,1,1,,evt_569,
2025-10-31 18:28:59.521623,user_7,usr16,10.0.1.5,failure,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,46,1.7048909785000002,67,1364,58,58,53,0,0,1,1,bad_password,evt_570,
2025-10-31 18:29:04.412588,user_2,usr17,192.168.1.113,success,sess_7430,Browser_1,2548,1.893140669993303,66,1303,89,89,29,0,1,0,0,,evt_571,
2025-10-31 18:29:05.223016,admin,usr10,10.0.1.1,success,sess_6404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2189,0.8142199444154218,71,1288,196,196,16,0,1,1,1,,evt_572,
2025-10-31 18:29:07.537407,admin,usr01,10.0.1.1,failure,sess_1033,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1.1364233043316452,71,1694,190,190,30,0,0,1,1,bad_password,evt_573,
2025-10-31 18:29:07.842871,user_4,usr01,10.0.1.1,failure,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0.45801161053492734,74,1224,79,79,12,0,0,1,1,bad_password,evt_574,
2025-10-31 18:29:08.692784,user_7,usr03,10.0.1.5,success,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4421,0.9596401470153657,66,1492,68,68,7,0,1,1,1,,evt_575,
2025-10-31 18:29:17.453928,user_6,usr06,192.168.1.169,success,norm_sess_2275,Browser_1,880,0.3301961230921114,71,1943,4,2,2173,0,1,0,0,,evt_576,
2025-10-31 18:29:22.136203,admin,usr13,10.0.1.1,failure,sess_8063,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,94,0.21660269655229314,66,1364,143,143,19,0,0,1,1,bad_password,evt_577,
2025-10-31 18:29:27.222617,user_8,usr08,192.168.1.150,success,norm_sess_3121,Browser_1,3577,1.329521143173517,70,1736,4,7,1292,0,1,0,0,,evt_578,
2025-10-31 18:29:27.266686,user_7,usr14,10.0.1.1,failure,sess_1461,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,19,1.0314272116285665,66,1514,136,136,5,0,0,1,1,bad_password,evt_579,
2025-10-31 18:29:30.697045,user_3,usr12,10.0.1.1,success,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,2370,1.8783141346119216,68,1899,149,149,45,0,1,1,1,,evt_580,
2025-10-31 18:29:31.720320,user_6,usr01,192.168.1.154,success,,Browser_1,1660,0.286493294827038,71,1910,112,112,21,1,1,0,0,,evt_581,
2025-10-31 18:29:36.310834,user_3,usr13,192.168.1.193,success,sess_7430,Browser_1,555,0.47395726403398475,68,1947,121,121,46,0,1,0,0,,evt_582,
2025-10-31 18:29:36.443276,admin,usr04,10.0.1.3,success,sess_9833,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3909,0.39423611581873297,68,1214,200,200,52,0,1,1,1,,evt_583,
2025-10-31 18:29:38.549082,user_7,usr05,10.0.1.1,failure,sess_9045,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,1.7960049923265258,70,1854,168,168,25,0,0,1,1,bad_password,evt_584,
2025-10-31 18:29:42.051907,user_7,usr11,10.0.1.1,failure,sess_6590,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,0.966026589199822,65,1110,198,198,18,0,0,1,1,bad_password,evt_585,
2025-10-31 18:29:43.727285,admin,usr02,10.0.1.16,failure,sess_9930,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,86,0.5057855458206635,69,1069,193,193,9,0,0,1,1,bad_password,evt_586,
2025-10-31 18:29:45.986463,admin,usr19,10.0.1.16,failure,sess_5564,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,1.1702329161547331,69,1343,99,99,49,0,0,1,1,bad_password,evt_587,
2025-10-31 18:29:49.092018,admin,usr08,10.0.1.3,success,sess_4218,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,216,1.541365842684703,73,1933,113,113,14,0,1,1,1,,evt_588,
2025-10-31 18:29:53.750597,user_5,usr07,10.0.1.1,success,sess_3064,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,3429,0.549720535136086,73,1401,132,132,34,0,1,1,1,,evt_589,
2025-10-31 18:29:54.887753,b7ee295dbbb7ad33,usr15,5ab4238564ae43fa,success,sess_9072,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4626,0.8916745769396535,74,1844,161,161,50,0,1,1,1,,evt_590,
2025-10-31 18:29:55.437172,user_5,usr05,10.0.1.1,success,sess_9228,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2711,1.3813596553408576,71,1350,151,151,25,0,1,1,1,,evt_591,
2025-10-31 18:30:00.093848,user_7,usr19,10.0.1.5,success,sess_4099,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,3373,1.3378258025455456,71,1365,88,88,19,0,1,1,1,,evt_592,
2025-10-31 18:30:10.852663,user_7,usr07,10.0.1.1,failure,sess_7252,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0,0.7065919192841861,66,1046,182,182,58,0,0,1,1,bad_password,evt_593,
2025-10-31 18:30:11.302426,user_5,usr07,10.0.1.1,success,,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,3565,0.6182629068319764,67,1573,129,129,45,0,1,1,1,,evt_594,
2025-10-31 18:30:13.595290,admin,usr04,10.0.1.7,success,sess_1077,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1095,1.6987410574264155,65,1452,197,197,13,0,1,1,1,,evt_595,
2025-10-31 18:30:20.110302,user_1,usr06,192.168.1.137,success,sess_1870,Browser_1,2587,1.6449440051692796,70,1486,119,119,24,0,1,0,0,,evt_596,
2025-10-31 18:30:22.392231,user_3,usr16,10.0.1.1,success,,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,611,0.936667049579926,69,1870,129,129,44,0,1,1,1,,evt_597,
2025-10-31 18:30:22.713312,user_7,usr17,10.0.1.1,success,,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,4018,1.1655394100189325,73,1103,180,180,46,0,1,1,1,,evt_598,
2025-10-31 18:30:24.607600,b7ee295dbbb7ad33,usr04,5ab4238564ae43fa,failure,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,50,0.7481241066747468,65,1329,139,139,33,0,0,1,1,bad_password,evt_599,
2025-10-31 18:30:31.152679,user_5,usr02,192.168.1.173,success,sess_5018,Browser_1,1089,1.9674334154009065,69,1622,67,67,38,0,1,0,0,,evt_600,
2025-10-31 18:30:31.506931,admin,usr01,10.0.1.16,failure,sess_5372,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,77,1.646476574374434,69,933,192,192,57,0,0,1,1,bad_password,evt_601,
2025-10-31 18:30:33.991405,admin,usr05,10.0.1.7,failure,sess_7813,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0,1.9438287059267503,71,960,179,179,43,0,0,1,1,bad_password,evt_602,
2025-10-31 18:30:34.251741,user_5,usr09,10.0.1.1,failure,sess_5975,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,16,0.1340740373501768,70,1783,188,188,25,0,0,1,1,bad_password,evt_603,
2025-10-31 18:30:34.620362,user_6,usr06,192.168.1.152,success,norm_sess_4569,Browser_1,931,1.0841220518255692,69,1256,3,4,3099,0,1,0,0,,evt_604,
2025-10-31 18:30:39.609845,b7ee295dbbb7ad33,usr15,5ab4238564ae43fa,success,,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1580,0.7566535989445369,74,1544,165,165,39,0,1,1,1,,evt_605,
2025-10-31 18:30:43.789909,user_4,usr04,192.168.1.119,failure,norm_sess_6229,Browser_1,1940,0.8888283204956482,71,1480,2,5,2480,0,0,0,0,,evt_606,
2025-10-31 18:30:46.151522,admin,usr15,10.0.1.1,failure,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0.11293956787296076,70,1143,187,187,1,0,0,1,1,bad_password,evt_607,
2025-10-31 18:30:48.066838,user_5,usr10,10.0.1.1,failure,sess_3905,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,0.17038912169224052,68,932,186,186,50,0,0,1,1,bad_password,evt_608,
2025-10-31 18:30:50.283399,user_6,usr06,192.168.1.176,failure,norm_sess_3056,Browser_1,699,0.1485529534213267,74,1828,1,7,989,0,0,0,0,,evt_609,
2025-10-31 18:30:54.261066,admin,usr06,10.0.1.1,failure,sess_7370,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,0.7447080212343578,73,1679,159,159,46,0,0,1,1,bad_password,evt_610,
2025-10-31 18:30:56.454601,admin,usr13,10.0.1.1,failure,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,49,0.3951999110014227,72,1814,163,163,34,0,0,1,1,bad_password,evt_611,
2025-10-31 18:30:59.921403,user_5,usr14,10.0.1.1,success,,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,4641,0.13118884268563735,70,1455,105,105,43,0,1,1,1,,evt_612,
2025-10-31 18:31:00.330926,admin,usr14,10.0.1.7,failure,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,18,0.5257352372093568,67,1309,149,149,23,0,0,1,1,bad_password,evt_613,
2025-10-31 18:31:01.248437,user_7,usr13,192.168.1.151,success,sess_3315,Browser_1,1238,1.334290386527017,71,1040,130,130,53,0,1,0,0,,evt_614,
2025-10-31 18:31:03.057478,user_4,usr17,10.0.1.10,failure,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,29,0.8772425494981139,74,953,199,199,41,0,0,1,1,bad_password,evt_615,
2025-10-31 18:31:13.268819,user_1,usr01,192.168.1.107,success,norm_sess_1798,Browser_1,1769,0.8109471808458291,68,1620,4,7,2110,1,1,0,0,,evt_616,
2025-10-31 18:31:15.716603,user_3,usr17,10.0.1.1,success,sess_5838,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,3633,0.7500554669148974,71,1369,132,132,10,0,1,1,1,,evt_617,
2025-10-31 18:31:21.309666,admin,usr04,10.0.1.16,failure,sess_9595,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0,1.7762111836153067,70,1774,158,158,31,0,0,1,1,bad_password,evt_618,
2025-10-31 18:31:22.680559,user_4,usr01,10.0.1.1,success,,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,4625,0.33876891988419333,72,1430,144,144,25,0,1,1,1,,evt_619,
2025-10-31 18:31:24.072364,user_3,usr05,192.168.1.107,success,sess_6719,Browser_1,405,1.7256052517488414,65,1013,60,60,59,0,1,0,0,,evt_620,
2025-10-31 18:31:28.445674,user_7,usr14,10.0.1.1,failure,sess_2229,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,0.24253049121968082,72,832,186,186,24,0,0,1,1,bad_password,evt_621,
2025-10-31 18:31:29.346763,user_2,usr08,192.168.1.182,success,sess_7468,Browser_1,780,0.7655345124002695,70,1103,48,48,29,0,1,0,0,,evt_622,
2025-10-31 18:31:30.148151,user_3,usr03,10.0.1.1,success,sess_6842,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,845,1.0733260478802427,69,1903,144,144,16,0,1,1,1,,evt_623,
2025-10-31 18:31:30.695243,user_4,usr09,10.0.1.1,success,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2137,1.2263814869198069,71,1294,145,145,3,0,1,1,1,,evt_624,
2025-10-31 18:31:32.950951,user_7,usr04,192.168.1.132,success,sess_6596,Browser_1,946,1.4129257743873977,67,1475,98,98,57,0,1,0,0,,evt_625,
2025-10-31 18:31:33.806077,admin,usr06,10.0.1.3,success,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1442,0.5463909166898698,74,1714,127,127,9,0,1,1,1,,evt_626,
2025-10-31 18:31:34.976727,user_7,usr11,10.0.1.1,failure,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0,0.874361760060873,66,1343,167,167,43,0,0,1,1,bad_password,evt_627,
2025-10-31 18:31:42.324172,b7ee295dbbb7ad33,usr17,5ab4238564ae43fa,success,,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,3201,0.3520859171514509,69,1375,144,144,46,0,1,1,1,,evt_628,
2025-10-31 18:31:43.390700,user_4,usr04,192.168.1.140,success,norm_sess_6443,Browser_1,2815,0.24925343522814467,65,1771,2,1,1024,1,1,0,0,,evt_629,
2025-10-31 18:31:44.477174,user_7,usr09,192.168.1.154,success,,Browser_1,544,0.8686655307686186,71,1547,44,44,55,1,1,0,0,,evt_630,
2025-10-31 18:31:45.271148,user_4,usr11,192.168.1.106,success,,Browser_1,2843,1.6580319816720832,71,1538,111,111,24,0,1,0,0,,evt_631,
2025-10-31 18:31:46.633083,user_5,usr09,10.0.1.1,success,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1832,1.6738206899939871,67,1663,115,115,31,0,1,1,1,,evt_632,
2025-10-31 18:31:48.640159,user_5,usr08,10.0.1.1,success,,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,2534,0.379972144719798,67,1959,192,192,8,0,1,1,1,,evt_633,
2025-10-31 18:31:50.085494,user_8,usr08,192.168.1.135,success,norm_sess_3672,Browser_1,2855,0.8335610480115211,74,860,1,1,2658,1,1,0,0,,evt_634,
2025-10-31 18:31:54.884451,admin,usr19,10.0.1.7,success,sess_2729,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,2550,1.7008381727124202,71,1982,164,164,34,0,1,1,1,,evt_635,
2025-10-31 18:32:09.013299,b7ee295dbbb7ad33,usr19,5ab4238564ae43fa,success,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,4128,0.5399007917839096,67,1202,133,133,30,0,1,1,1,,evt_636,
2025-10-31 18:32:14.149365,user_6,usr07,192.168.1.147,failure,sess_9395,Browser_1,3013,1.2067967281442131,73,1208,81,81,35,0,0,0,0,bad_password,evt_637,
2025-10-31 18:32:14.893750,user_5,usr15,10.0.1.1,failure,sess_6285,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,77,0.7188206236959545,69,1975,126,126,44,0,0,1,1,bad_password,evt_638,
2025-10-31 18:32:16.775326,user_4,usr12,10.0.1.10,failure,sess_8577,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,30,1.5467029287298368,73,1604,125,125,56,0,0,1,1,bad_password,evt_639,
2025-10-31 18:32:17.251716,user_7,usr17,10.0.1.1,failure,,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,1.3502110349712928,65,806,111,111,21,0,0,1,1,bad_password,evt_640,
2025-10-31 18:32:19.193926,user_3,usr06,10.0.1.1,success,sess_1989,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,3111,0.35081895374458316,71,1931,156,156,22,0,1,1,1,,evt_641,
2025-10-31 18:32:20.409925,user_7,usr17,10.0.1.1,failure,sess_2687,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,20,1.2683587932041722,70,1868,131,131,29,0,0,1,1,bad_password,evt_642,
2025-10-31 18:32:30.523595,user_3,usr07,192.168.1.110,success,,Browser_1,2285,1.0674212132358416,69,907,59,59,33,1,1,0,0,,evt_643,
2025-10-31 18:32:31.850254,user_4,usr17,10.0.1.1,success,sess_4166,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,4792,1.9450944624914714,72,931,88,88,34,0,1,1,1,,evt_644,
2025-10-31 18:32:33.083902,user_9,usr08,192.168.1.129,success,sess_2913,Browser_1,2454,0.4599351516125302,67,1762,53,53,31,0,1,0,0,,evt_645,
2025-10-31 18:32:34.475809,admin,usr05,10.0.1.16,failure,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,79,1.5568234688126146,66,1036,151,151,23,0,0,1,1,bad_password,evt_646,
2025-10-31 18:32:34.908096,admin,usr14,10.0.1.1,failure,sess_3312,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,72,0.3600285440963674,74,1064,131,131,17,0,0,1,1,bad_password,evt_647,
2025-10-31 18:32:36.180954,admin,usr19,10.0.1.16,failure,sess_9018,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0.7481082673405753,73,1207,103,103,22,0,0,1,1,bad_password,evt_648,
2025-10-31 18:32:42.795529,user_2,usr15,192.168.1.136,success,sess_5386,Browser_1,3771,1.1618584848695086,74,1192,37,37,36,0,1,0,0,,evt_649,
2025-10-31 18:32:43.825964,user_5,usr08,10.0.1.1,success,sess_6309,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4313,0.33454978749934805,66,1615,77,77,55,0,1,1,1,,evt_650,
2025-10-31 18:32:44.492049,user_3,usr14,192.168.1.149,success,sess_2206,Browser_1,2391,1.4125111199339566,71,1342,143,143,10,0,1,0,0,,evt_651,
2025-10-31 18:32:51.047008,user_5,usr06,10.0.1.1,success,sess_9844,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,249,1.39892040961887,73,1240,177,177,47,0,1,1,1,,evt_652,
2025-10-31 18:32:52.276526,user_3,usr05,10.0.1.1,failure,sess_5009,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,45,1.2463898313847552,66,1996,161,161,6,0,0,1,1,bad_password,evt_653,
2025-10-31 18:32:53.904519,admin,usr16,10.0.1.1,failure,sess_1003,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,19,0.23125304296590127,65,839,102,102,36,0,0,1,1,bad_password,evt_654,
2025-10-31 18:32:56.546211,user_3,usr01,10.0.1.1,success,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,443,0.4991611460503137,65,999,166,166,41,0,1,1,1,,evt_655,
2025-10-31 18:33:00.343399,user_7,usr19,10.0.1.1,failure,sess_5447,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,83,0.7479434878436579,68,1826,193,193,44,0,0,1,1,bad_password,evt_656,
2025-10-31 18:33:04.406786,admin,usr17,10.0.1.7,failure,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,55,0.6437123607077715,73,1833,134,134,20,0,0,1,1,bad_password,evt_657,
2025-10-31 18:33:07.321598,user_3,usr17,10.0.1.1,success,sess_6877,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1873,0.49477410566678603,69,1868,193,193,20,0,1,1,1,,evt_658,
2025-10-31 18:33:10.604761,b7ee295dbbb7ad33,usr09,5ab4238564ae43fa,success,sess_3620,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,4921,1.1952205580324837,74,1454,169,169,14,0,1,1,1,,evt_659,
2025-10-31 18:33:13.671220,user_5,usr14,10.0.1.1,failure,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0,1.5337842090986251,69,1882,194,194,17,0,0,1,1,bad_password,evt_660,
2025-10-31 18:33:15.177592,user_3,usr15,10.0.1.1,failure,sess_1295,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,56,1.2280477744131888,74,1733,125,125,43,0,0,1,1,bad_password,evt_661,
2025-10-31 18:33:21.089659,user_3,usr12,10.0.1.1,failure,sess_2234,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,0.5703225127280016,66,1303,165,165,43,0,0,1,1,bad_password,evt_662,
2025-10-31 18:33:21.318772,user_5,usr17,10.0.1.1,success,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3168,0.7271560044745106,69,1110,92,92,29,0,1,1,1,,evt_663,
2025-10-31 18:33:21.890325,user_7,usr17,10.0.1.5,failure,sess_8854,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,62,1.6564601874914984,70,1439,59,59,3,0,0,1,1,bad_password,evt_664,
2025-10-31 18:33:23.186276,user_1,usr01,192.168.1.158,failure,norm_sess_2035,Browser_1,1470,0.41955855390229735,70,1176,4,6,3126,0,0,0,0,,evt_665,
2025-10-31 18:33:28.527073,user_3,usr09,10.0.1.1,success,sess_7332,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,3714,0.32924135256061104,71,955,145,145,24,0,1,1,1,,evt_666,
2025-10-31 18:33:30.117058,user_2,usr02,192.168.1.173,success,norm_sess_1398,Browser_1,2309,0.45644393043287335,69,1885,4,4,2185,0,1,0,0,,evt_667,
2025-10-31 18:33:32.219258,user_1,usr01,192.168.1.170,success,norm_sess_3840,Browser_1,1776,0.4238493527931273,73,1997,1,5,2211,1,1,0,0,,evt_668,
2025-10-31 18:33:34.076947,user_7,usr14,10.0.1.1,success,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3634,0.9545658815552207,71,800,155,155,36,0,1,1,1,,evt_669,
2025-10-31 18:33:38.332053,user_3,usr17,10.0.1.1,failure,sess_9114,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,1.6524525627531257,71,1175,156,156,29,0,0,1,1,bad_password,evt_670,
2025-10-31 18:33:43.273494,user_1,usr01,192.168.1.149,success,norm_sess_3629,Browser_1,3582,1.3348411087861132,68,1417,2,1,3137,0,1,0,0,bad_password,evt_671,
2025-10-31 18:33:44.227506,admin,usr07,10.0.1.1,failure,sess_5301,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,1.055551168583495,70,1724,165,165,21,0,0,1,1,bad_password,evt_672,
2025-10-31 18:33:44.334441,user_2,usr18,192.168.1.163,success,,Browser_1,1928,0.4236581979111732,69,1528,62,62,10,0,1,0,0,,evt_673,
2025-10-31 18:33:53.035526,user_7,usr01,10.0.1.1,failure,sess_2693,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,1.5695199259277237,67,1842,108,108,20,0,0,1,1,bad_password,evt_674,
2025-10-31 18:33:57.715002,user_3,usr03,192.168.1.157,success,norm_sess_9845,Browser_1,3523,0.7526071070659306,65,1612,3,2,2963,0,1,0,0,,evt_675,
2025-10-31 18:33:57.777580,user_4,usr08,10.0.1.1,success,sess_3076,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3388,0.9560086316808933,72,1423,143,143,9,0,1,1,1,,evt_676,
2025-10-31 18:34:00.025180,user_7,usr07,10.0.1.5,failure,sess_7429,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,0.4437639416095438,69,1927,66,66,22,0,0,1,1,bad_password,evt_677,
2025-10-31 18:34:01.928298,user_3,usr01,10.0.1.1,failure,sess_9757,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1.1424531915981313,71,943,154,154,48,0,0,1,1,bad_password,evt_678,
2025-10-31 18:34:04.685616,user_3,usr03,10.0.1.1,failure,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0,0.6745325290422152,74,1160,155,155,7,0,0,1,1,bad_password,evt_679,
2025-10-31 18:34:05.472310,b7ee295dbbb7ad33,usr06,5ab4238564ae43fa,failure,sess_1582,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0,1.6858588382205757,68,1423,111,111,5,0,0,1,1,bad_password,evt_680,
2025-10-31 18:34:05.965853,user_4,usr18,10.0.1.10,success,sess_4119,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4984,1.0009435878607995,66,1361,74,74,30,0,1,1,1,,evt_681,
2025-10-31 18:34:06.983502,b7ee295dbbb7ad33,usr03,5ab4238564ae43fa,success,sess_6621,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,2539,0.9046095174284294,65,1238,95,95,23,0,1,1,1,,evt_682,
2025-10-31 18:34:11.098120,user_3,usr12,10.0.1.1,failure,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,36,1.0387876214956857,73,1101,146,146,55,0,0,1,1,bad_password,evt_683,
