event_id,username,ip_address,session_id,timestamp,is_bruteforce_candidate,is_anomalous,total_attempts,success_rate,failure_rate,distinct_ips,ip_entropy,avg_time_between_attempts,total_attempts_ip,distinct_usernames,success_rate_ip,attempts_per_minute,session_duration,ip_changes,user_agent_changes,login_hour,weekday,is_weekend,is_night,velocity_score,suspicious_ip_flag
evt_287,user_5,192.168.1.166,norm_sess_2821,2025-10-31 17:52:58.373823,0,0,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,5,3,1.0,0.07816062962478612,2048.0,1.0,1.0,17,4,0,0,16992,0
evt_288,user_5,192.168.1.181,norm_sess_8774,2025-10-31 17:53:16.045195,0,0,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,12,8,0.9166666666666666,0.10046760343636879,2390.0,1.0,1.0,17,4,0,0,16992,0
evt_289,admin,10.0.1.1,sess_3218,2025-10-31 17:53:21.540600,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,206.0,1.0,1.0,17,4,0,0,3200,0
evt_290,user_8,192.168.1.171,norm_sess_1841,2025-10-31 17:54:05.780642,0,0,64,0.6875,0.3125,48,5.488204882778696,112.996879,12,8,1.0,0.10021620916383907,1267.0,1.0,1.0,17,4,0,0,3072,0
evt_291,user_2,192.168.1.129,norm_sess_7903,2025-10-31 17:54:07.009011,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,11,6,0.8181818181818182,0.10010324202467984,1616.0,1.0,1.0,17,4,0,0,3478,0
evt_292,admin,10.0.1.1,sess_1021,2025-10-31 17:54:07.518060,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,3217.0,1.0,1.0,17,4,0,0,3200,0
evt_293,user_1,192.168.1.163,norm_sess_8706,2025-10-31 17:54:53.911517,0,0,77,0.8051948051948052,0.19480519480519481,55,5.639972741909314,94.49298,9,7,0.6666666666666666,0.07627150241799964,2419.0,1.0,1.0,17,4,0,0,4235,0
evt_294,user_1,192.168.1.101,norm_sess_2447,2025-10-31 17:55:01.690129,0,0,77,0.8051948051948052,0.19480519480519481,55,5.639972741909314,94.49298,8,5,0.75,0.06735792267043852,2686.0,1.0,1.0,17,4,0,0,4235,0
evt_295,user_3,192.168.1.130,norm_sess_6663,2025-10-31 17:55:06.827557,0,0,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,5,4,0.8,0.042090692246358884,1847.0,1.0,1.0,17,4,0,0,28202,0
evt_296,user_9,192.168.1.185,sess_6594,2025-10-31 17:55:14.982531,0,0,86,0.813953488372093,0.18604651162790697,53,5.565344987058985,84.328318,12,6,0.9166666666666666,0.10131617414464639,1003.0,1.0,1.0,17,4,0,0,4558,0
evt_297,user_4,10.0.1.1,0,2025-10-31 17:55:19.347447,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,17,4,0,0,24168,0
evt_298,admin,10.0.1.3,sess_7497,2025-10-31 17:55:27.263897,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,77.0,2.0,2.0,17,4,0,0,3200,0
evt_299,user_5,10.0.1.1,0,2025-10-31 17:55:37.960530,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,17,4,0,0,16992,0
evt_300,user_7,10.0.1.1,sess_4127,2025-10-31 17:55:43.789509,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,79.0,2.0,1.0,17,4,0,0,27950,0
evt_301,user_5,10.0.1.1,sess_5914,2025-10-31 17:56:03.435617,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,4921.0,1.0,1.0,17,4,0,0,16992,0
evt_302,user_5,192.168.1.105,norm_sess_8015,2025-10-31 17:56:05.926051,0,0,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,10,6,0.9,0.08392234552073799,1470.0,1.0,1.0,17,4,0,0,16992,0
evt_303,user_3,10.0.1.1,sess_9709,2025-10-31 17:56:07.916011,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,3334.0,3.0,2.0,17,4,0,0,28202,0
evt_304,user_5,10.0.1.1,0,2025-10-31 17:56:29.348444,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,17,4,0,0,16992,0
evt_305,user_1,192.168.1.122,norm_sess_4519,2025-10-31 17:56:47.284891,0,0,77,0.8051948051948052,0.19480519480519481,55,5.639972741909314,94.49298,6,4,1.0,0.05005509964563582,2068.0,1.0,1.0,17,4,0,0,4235,0
evt_306,user_2,192.168.1.153,norm_sess_4018,2025-10-31 17:57:03.253786,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,12,6,0.6666666666666666,0.10225286648350677,2286.0,1.0,1.0,17,4,0,0,3478,0
evt_307,user_4,10.0.1.1,sess_6503,2025-10-31 17:57:04.720737,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,4889.0,1.0,1.0,17,4,0,0,24168,0
evt_308,user_4,192.168.1.164,norm_sess_2296,2025-10-31 17:57:16.807773,0,0,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,7,5,0.5714285714285714,0.062307032912362996,2942.0,1.0,1.0,17,4,0,0,24168,0
evt_309,user_7,192.168.1.196,norm_sess_4069,2025-10-31 17:57:17.842615,0,0,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,4,3,1.0,0.03777821225485277,3488.0,1.0,1.0,17,4,0,0,27950,0
evt_310,user_6,192.168.1.165,norm_sess_4974,2025-10-31 17:57:23.365951,0,0,100,0.8,0.2,63,5.831014064623284,72.730499,5,4,1.0,0.04741213894501115,3115.0,1.0,1.0,17,4,0,0,6300,0
evt_311,user_7,192.168.1.160,norm_sess_5584,2025-10-31 17:57:48.278346,0,0,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,8,5,0.875,0.06771563331887216,3315.0,1.0,1.0,17,4,0,0,27950,0
evt_312,user_4,192.168.1.146,norm_sess_4694,2025-10-31 17:58:11.087802,0,0,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,3,2,0.6666666666666666,0.04365696646481487,1293.0,1.0,1.0,17,4,0,0,24168,0
evt_313,user_8,192.168.1.172,norm_sess_3050,2025-10-31 17:58:36.868606,0,0,64,0.6875,0.3125,48,5.488204882778696,112.996879,9,5,1.0,0.08616556482580959,2759.0,1.0,1.0,17,4,0,0,3072,0
evt_314,user_5,192.168.1.136,norm_sess_5904,2025-10-31 17:58:38.252389,0,0,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,14,6,1.0,0.11759114295044736,2621.0,2.0,1.0,17,4,0,0,16992,0
evt_315,user_3,192.168.1.161,norm_sess_5469,2025-10-31 17:59:01.013176,0,0,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,4,3,0.75,0.035757261568812114,2228.0,1.0,1.0,17,4,0,0,28202,0
evt_316,user_6,192.168.1.185,norm_sess_2372,2025-10-31 18:00:21.189630,0,0,100,0.8,0.2,63,5.831014064623284,72.730499,12,6,0.9166666666666666,0.10131617414464639,2120.0,1.0,1.0,18,4,0,0,6300,0
evt_317,user_4,10.0.1.1,sess_9229,2025-10-31 18:00:41.056433,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,391.0,1.0,1.0,18,4,0,0,24168,0
evt_318,user_2,192.168.1.179,norm_sess_8718,2025-10-31 18:00:46.313744,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,7,5,0.8571428571428571,0.08296408847222364,1407.0,1.0,1.0,18,4,0,0,3478,0
evt_319,user_7,10.0.1.1,sess_3994,2025-10-31 18:00:51.224629,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,2099.0,2.0,2.0,18,4,0,0,27950,0
evt_320,user_1,192.168.1.109,norm_sess_6279,2025-10-31 18:01:03.825748,0,0,77,0.8051948051948052,0.19480519480519481,55,5.639972741909314,94.49298,8,6,0.625,0.06999332675602639,2965.0,1.0,1.0,18,4,0,0,4235,0
evt_321,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_8297,2025-10-31 18:01:05.188701,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,0.0,1.0,1.0,18,4,0,0,400,0
evt_322,user_8,192.168.1.154,norm_sess_7878,2025-10-31 18:01:06.396116,0,0,64,0.6875,0.3125,48,5.488204882778696,112.996879,8,6,0.875,0.06814350098474024,911.0,1.0,1.0,18,4,0,0,3072,0
evt_323,user_2,192.168.1.155,norm_sess_9080,2025-10-31 18:01:07.326183,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,10,6,0.7,0.08605542478517429,764.0,1.0,1.0,18,4,0,0,3478,0
evt_324,admin,10.0.1.7,sess_8329,2025-10-31 18:01:07.708811,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,1266.0,1.0,1.0,18,4,0,0,3200,0
evt_325,user_8,192.168.1.147,norm_sess_4854,2025-10-31 18:01:09.408388,0,0,64,0.6875,0.3125,48,5.488204882778696,112.996879,6,6,0.8333333333333334,0.056442064779680945,648.0,1.0,1.0,18,4,0,0,3072,0
evt_326,user_2,192.168.1.143,norm_sess_4892,2025-10-31 18:01:17.969210,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,4,4,0.75,0.0693288808631337,1479.0,1.0,1.0,18,4,0,0,3478,0
evt_327,user_9,192.168.1.145,norm_sess_5880,2025-10-31 18:01:19.605948,0,0,86,0.813953488372093,0.18604651162790697,53,5.565344987058985,84.328318,5,3,0.6,0.042141913936085046,524.0,1.0,1.0,18,4,0,0,4558,0
evt_328,user_7,192.168.1.199,norm_sess_1313,2025-10-31 18:01:29.479929,0,0,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,13,9,0.8461538461538461,0.10919068456053276,612.0,1.0,1.0,18,4,0,0,27950,0
evt_329,user_1,192.168.1.198,norm_sess_9345,2025-10-31 18:01:31.952307,0,0,77,0.8051948051948052,0.19480519480519481,55,5.639972741909314,94.49298,5,4,1.0,0.042226956653863605,3466.0,1.0,1.0,18,4,0,0,4235,0
evt_330,user_7,10.0.1.1,0,2025-10-31 18:01:46.939009,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,27950,0
evt_331,user_5,192.168.1.152,norm_sess_9960,2025-10-31 18:02:12.307831,0,0,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,9,7,0.8888888888888888,0.07744900070612908,2962.0,1.0,1.0,18,4,0,0,16992,0
evt_332,user_7,10.0.1.1,sess_8167,2025-10-31 18:02:15.513165,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,27950,0
evt_333,user_1,192.168.1.148,norm_sess_9979,2025-10-31 18:02:29.065120,0,0,77,0.8051948051948052,0.19480519480519481,55,5.639972741909314,94.49298,7,4,0.7142857142857143,0.06105301174151505,2310.0,1.0,1.0,18,4,0,0,4235,0
evt_334,user_3,10.0.1.1,sess_7879,2025-10-31 18:02:33.690195,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,1369.0,1.0,1.0,18,4,0,0,28202,0
evt_335,user_7,192.168.1.118,norm_sess_7620,2025-10-31 18:02:39.066363,0,0,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,8,5,0.625,0.08109701685037449,950.0,1.0,1.0,18,4,0,0,27950,0
evt_336,user_4,192.168.1.114,norm_sess_7877,2025-10-31 18:02:41.336028,0,0,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,6,4,1.0,0.05043099925442321,1688.0,1.0,1.0,18,4,0,0,24168,0
evt_337,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_6701,2025-10-31 18:03:32.961965,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,19.0,1.0,1.0,18,4,0,0,400,0
evt_338,user_6,192.168.1.189,norm_sess_2545,2025-10-31 18:03:43.115197,0,0,100,0.8,0.2,63,5.831014064623284,72.730499,6,4,0.8333333333333334,0.057501032038905164,2287.0,1.0,1.0,18,4,0,0,6300,0
evt_339,admin,10.0.1.3,sess_3943,2025-10-31 18:04:37.071688,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,580.0,1.0,1.0,18,4,0,0,3200,0
evt_340,user_5,192.168.1.169,norm_sess_5415,2025-10-31 18:04:48.118195,0,0,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,6,4,0.6666666666666666,0.05036491773836009,3510.0,1.0,1.0,18,4,0,0,16992,0
evt_341,user_8,192.168.1.140,norm_sess_2451,2025-10-31 18:04:50.041404,0,0,64,0.6875,0.3125,48,5.488204882778696,112.996879,8,6,0.625,0.0708829443842514,3532.0,1.0,1.0,18,4,0,0,3072,0
evt_342,user_7,10.0.1.1,sess_5603,2025-10-31 18:05:08.874800,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,27950,0
evt_343,user_4,192.168.1.182,0,2025-10-31 18:05:24.725443,0,0,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,9,7,1.0,0.0804718763173763,0.0,0.0,0.0,18,4,0,0,24168,0
evt_344,user_1,192.168.1.112,0,2025-10-31 18:05:28.035060,0,0,77,0.8051948051948052,0.19480519480519481,55,5.639972741909314,94.49298,7,4,0.7142857142857143,0.11138642895511353,0.0,0.0,0.0,18,4,0,0,4235,0
evt_345,user_4,10.0.1.10,sess_7761,2025-10-31 18:05:28.719436,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,200,1,0.49,3.4970130924189413,3850.0,1.0,1.0,18,4,0,0,24168,0
evt_346,user_8,192.168.1.136,norm_sess_1229,2025-10-31 18:05:35.790984,0,0,64,0.6875,0.3125,48,5.488204882778696,112.996879,14,6,1.0,0.11759114295044736,515.0,1.0,1.0,18,4,0,0,3072,0
evt_347,user_3,10.0.1.1,sess_3241,2025-10-31 18:05:36.412935,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,28202,0
evt_348,user_5,10.0.1.1,sess_5863,2025-10-31 18:05:58.849152,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,33.0,1.0,1.0,18,4,0,0,16992,0
evt_349,user_3,10.0.1.1,0,2025-10-31 18:06:05.150509,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,28202,0
evt_350,user_2,192.168.1.184,norm_sess_5828,2025-10-31 18:06:16.606860,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,7,5,0.5714285714285714,0.06088009346782755,2166.0,1.0,1.0,18,4,0,0,3478,0
evt_351,user_8,192.168.1.166,norm_sess_4786,2025-10-31 18:06:35.627753,0,0,64,0.6875,0.3125,48,5.488204882778696,112.996879,5,3,1.0,0.07816062962478612,1508.0,1.0,1.0,18,4,0,0,3072,0
evt_352,user_4,192.168.1.199,norm_sess_1853,2025-10-31 18:06:46.414851,0,0,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,13,9,0.8461538461538461,0.10919068456053276,2526.0,1.0,1.0,18,4,0,0,24168,0
evt_353,user_2,192.168.1.173,sess_8946,2025-10-31 18:06:52.218697,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,12,7,0.8333333333333334,0.1037203669910317,1531.0,1.0,1.0,18,4,0,0,3478,0
evt_354,admin,10.0.1.16,sess_8606,2025-10-31 18:07:03.844521,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,666.0,1.0,1.0,18,4,0,0,3200,0
evt_355,admin,10.0.1.1,sess_4096,2025-10-31 18:07:23.518297,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,20.0,2.0,2.0,18,4,0,0,3200,0
evt_356,user_5,192.168.1.169,sess_8693,2025-10-31 18:07:37.649207,0,0,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,6,4,0.6666666666666666,0.05036491773836009,1048.0,2.0,2.0,18,4,0,0,16992,0
evt_357,admin,10.0.1.7,sess_4313,2025-10-31 18:07:51.014485,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,50.0,1.0,1.0,18,4,0,0,3200,0
evt_358,admin,10.0.1.7,sess_9916,2025-10-31 18:08:04.078762,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.565,3.2491725950848713,0.0,1.0,1.0,18,4,0,0,3200,0
evt_359,user_2,192.168.1.103,norm_sess_7001,2025-10-31 18:08:12.953429,0,0,74,0.7297297297297297,0.2702702702702703,47,5.405267216921831,98.533226,8,7,0.5,0.06762199194363704,1718.0,1.0,1.0,18,4,0,0,3478,0
evt_360,user_5,192.168.1.109,norm_sess_6441,2025-10-31 18:08:13.440978,0,0,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,8,6,0.625,0.06999332675602639,3061.0,1.0,1.0,18,4,0,0,16992,0
evt_361,admin,10.0.1.16,0,2025-10-31 18:08:20.469296,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,0.0,0.0,0.0,18,4,0,0,3200,0
evt_362,user_1,192.168.1.176,norm_sess_5479,2025-10-31 18:08:26.132687,0,0,77,0.8051948051948052,0.19480519480519481,55,5.639972741909314,94.49298,7,5,0.42857142857142855,0.07297159363939831,2038.0,1.0,1.0,18,4,0,0,4235,0
evt_363,user_4,10.0.1.1,sess_8226,2025-10-31 18:08:31.290738,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,24168,0
evt_364,user_7,10.0.1.1,sess_7846,2025-10-31 18:08:31.716750,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,27950,0
evt_365,user_3,10.0.1.1,sess_3188,2025-10-31 18:08:37.235700,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,50.0,1.0,1.0,18,4,0,0,28202,0
evt_366,user_9,192.168.1.117,0,2025-10-31 18:08:37.489582,0,0,86,0.813953488372093,0.18604651162790697,53,5.565344987058985,84.328318,5,4,0.8,0.04392129555710157,0.0,0.0,0.0,18,4,0,0,4558,0
evt_367,admin,10.0.1.16,sess_9079,2025-10-31 18:08:40.062911,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,0.0,1.0,1.0,18,4,0,0,3200,0
evt_368,admin,10.0.1.3,sess_9787,2025-10-31 18:08:43.909451,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,0.0,1.0,1.0,18,4,0,0,3200,0
evt_369,user_7,192.168.1.147,norm_sess_2871,2025-10-31 18:09:10.408762,0,0,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,6,6,0.8333333333333334,0.056442064779680945,3142.0,1.0,1.0,18,4,0,0,27950,0
evt_370,user_9,192.168.1.100,norm_sess_5657,2025-10-31 18:09:13.610073,0,0,86,0.813953488372093,0.18604651162790697,53,5.565344987058985,84.328318,5,4,0.8,0.043337898917903614,1499.0,1.0,1.0,18,4,0,0,4558,0
evt_371,user_6,192.168.1.153,norm_sess_4582,2025-10-31 18:09:15.850285,0,0,100,0.8,0.2,63,5.831014064623284,72.730499,12,6,0.6666666666666666,0.10225286648350677,1829.0,2.0,1.0,18,4,0,0,6300,0
evt_372,admin,10.0.1.1,sess_1935,2025-10-31 18:09:32.474125,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,1488.0,1.0,1.0,18,4,0,0,3200,0
evt_373,user_1,192.168.1.195,norm_sess_8754,2025-10-31 18:09:33.060000,0,0,77,0.8051948051948052,0.19480519480519481,55,5.639972741909314,94.49298,7,6,0.7142857142857143,0.06273539016695281,2638.0,1.0,1.0,18,4,0,0,4235,0
evt_374,user_6,192.168.1.105,0,2025-10-31 18:09:40.432967,0,0,100,0.8,0.2,63,5.831014064623284,72.730499,10,6,0.9,0.08392234552073799,0.0,0.0,0.0,18,4,0,0,6300,0
evt_375,user_8,192.168.1.153,norm_sess_8525,2025-10-31 18:09:43.318849,0,0,64,0.6875,0.3125,48,5.488204882778696,112.996879,12,6,0.6666666666666666,0.10225286648350677,676.0,1.0,1.0,18,4,0,0,3072,0
evt_376,user_6,192.168.1.130,norm_sess_5252,2025-10-31 18:09:49.782855,0,0,100,0.8,0.2,63,5.831014064623284,72.730499,5,4,0.8,0.042090692246358884,2036.0,1.0,1.0,18,4,0,0,6300,0
evt_377,user_7,10.0.1.5,sess_9412,2025-10-31 18:10:02.131316,1,1,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,90,1,0.6555555555555556,1.709734321192326,4113.0,1.0,1.0,18,4,0,0,27950,0
evt_378,user_4,10.0.1.1,0,2025-10-31 18:10:04.025174,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,24168,0
evt_379,user_5,192.168.1.142,norm_sess_8787,2025-10-31 18:10:08.917919,0,0,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,9,6,0.6666666666666666,0.07597643943880551,788.0,1.0,1.0,18,4,0,0,16992,0
evt_380,b7ee295dbbb7ad33,5ab4238564ae43fa,sess_9992,2025-10-31 18:10:35.349789,1,1,400,0.5525,0.4475,1,-0.0,11.64548,400,1,0.5525,5.165125945107482,19.0,1.0,1.0,18,4,0,0,400,0
evt_381,user_3,192.168.1.178,sess_6823,2025-10-31 18:10:51.336415,0,0,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,9,6,0.6666666666666666,0.07541586703537081,2775.0,1.0,1.0,18,4,0,0,28202,0
evt_382,user_9,192.168.1.123,norm_sess_1275,2025-10-31 18:10:55.741717,0,0,86,0.813953488372093,0.18604651162790697,53,5.565344987058985,84.328318,5,2,0.6,0.044065480683854234,2308.0,1.0,1.0,18,4,0,0,4558,0
evt_383,admin,10.0.1.1,0,2025-10-31 18:11:27.417646,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,3200,0
evt_384,user_7,192.168.1.163,norm_sess_1286,2025-10-31 18:11:45.696768,0,0,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,9,7,0.6666666666666666,0.07627150241799964,1082.0,1.0,1.0,18,4,0,0,27950,0
evt_385,admin,10.0.1.3,sess_8168,2025-10-31 18:11:48.251077,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.45,2.7779197892814502,4783.0,1.0,1.0,18,4,0,0,3200,0
evt_386,user_5,192.168.1.109,norm_sess_6803,2025-10-31 18:12:11.410295,0,0,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,8,6,0.625,0.06999332675602639,2125.0,1.0,1.0,18,4,0,0,16992,0
evt_387,user_3,10.0.1.1,0,2025-10-31 18:12:26.321742,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,0.0,0.0,18,4,0,0,28202,0
evt_388,user_6,192.168.1.172,norm_sess_3712,2025-10-31 18:12:30.223072,0,0,100,0.8,0.2,63,5.831014064623284,72.730499,9,5,1.0,0.08616556482580959,1298.0,1.0,1.0,18,4,0,0,6300,0
evt_389,admin,10.0.1.1,sess_9489,2025-10-31 18:12:51.687777,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,75.0,1.0,1.0,18,4,0,0,3200,0
evt_390,user_4,10.0.1.1,sess_5204,2025-10-31 18:13:14.626642,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,1350,5,0.3962962962962963,17.671047987253793,3855.0,1.0,1.0,18,4,0,0,24168,0
evt_391,user_7,192.168.1.176,norm_sess_3357,2025-10-31 18:13:16.059016,0,0,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,7,5,0.42857142857142855,0.07297159363939831,2156.0,1.0,1.0,18,4,0,0,27950,0
evt_392,user_7,192.168.1.183,norm_sess_2742,2025-10-31 18:13:19.063684,0,0,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,7,4,0.7142857142857143,0.05906785420102938,2021.0,1.0,1.0,18,4,0,0,27950,0
evt_393,admin,10.0.1.16,sess_9293,2025-10-31 18:13:25.849936,1,1,800,0.41875,0.58125,4,2.0,5.408443,200,1,0.335,3.5973400016153736,350.0,1.0,1.0,18,4,0,0,3200,0
evt_394,user_5,10.0.1.1,sess_7513,2025-10-31 18:13:26.521540,1,1,288,0.6631944444444444,0.3368055555555556,59,2.6329613176372,25.096234,1350,5,0.3962962962962963,17.671047987253793,4630.0,1.0,1.0,18,4,0,0,16992,0
evt_395,user_9,192.168.1.142,0,2025-10-31 18:13:28.359443,0,0,86,0.813953488372093,0.18604651162790697,53,5.565344987058985,84.328318,9,6,0.6666666666666666,0.07597643943880551,0.0,0.0,0.0,18,4,0,0,4558,0
evt_396,admin,10.0.1.1,sess_3524,2025-10-31 18:13:40.149849,1,1,800,0.41875,0.58125,4,2.0,5.408443,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,3200,0
evt_397,user_4,10.0.1.10,sess_2685,2025-10-31 18:13:51.074060,1,1,424,0.5919811320754716,0.4080188679245283,57,2.4664381926760655,17.029093,200,1,0.49,3.4970130924189413,36.0,1.0,1.0,18,4,0,0,24168,0
evt_398,user_3,10.0.1.1,sess_8867,2025-10-31 18:14:24.498781,1,1,478,0.5167364016736402,0.48326359832635984,59,1.5806738144363621,15.096234,1350,5,0.3962962962962963,17.671047987253793,0.0,1.0,1.0,18,4,0,0,28202,0
evt_399,user_7,192.168.1.176,sess_2839,2025-10-31 18:14:29.152031,0,0,559,0.32379248658318427,0.6762075134168157,50,1.8108123581913511,12.910593,7,5,0.42857142857142855,0.07297159363939831,3415.0,2.0,2.0,18,4,0,0,27950,0
